"SiteCode","Year","Treatment","Transect","Distance","Emerged","Reproduced","Fecundity","Biomass","fecundityflag","notesFlag","Lat","Lon","prcp.Spr","tmean.Spr","swe_mean.Spr","prcp.Win","tmean.Win","swe_mean.Win","prcp.Fall","tmean.Fall","swe_mean.Fall","annualgrass","annualforb","unknown","perennialforb","perennialgrass","shrub","groundcover","biocrust"
"PMR- Pine",2022,"removal","S",4.7,"N","N",0,0,0,NA,40.625,-105.271,117.01,11.0304117647059,0,100.19,-1.03731182795699,21.79,24.48,5.30862637362637,0.0757142857142857,0,0,0,0,0,0,100,0
"PMR- Pine",2022,"removal","S",4.9,"N","N",0,0,0,NA,40.625,-105.271,117.01,11.0304117647059,0,100.19,-1.03731182795699,21.79,24.48,5.30862637362637,0.0757142857142857,0,0,0,0,0,0,100,0
"PMR- Pine",2022,"removal","S",5.1,"N","N",0,0,0,NA,40.625,-105.271,117.01,11.0304117647059,0,100.19,-1.03731182795699,21.79,24.48,5.30862637362637,0.0757142857142857,0,0,0,0,0,0,100,0
"PMR- Pine",2022,"removal","S",5.3,"N","N",0,0,0,NA,40.625,-105.271,117.01,11.0304117647059,0,100.19,-1.03731182795699,21.79,24.48,5.30862637362637,0.0757142857142857,0,0,0,0,0,0,100,0
"PMR- Pine",2022,"removal","S",5.5,"N","N",0,0,0,NA,40.625,-105.271,117.01,11.0304117647059,0,100.19,-1.03731182795699,21.79,24.48,5.30862637362637,0.0757142857142857,0,0,0,0,0,0,100,0
"PMR- Pine",2022,"removal","S",5.7,"N","N",0,0,0,NA,40.625,-105.271,117.01,11.0304117647059,0,100.19,-1.03731182795699,21.79,24.48,5.30862637362637,0.0757142857142857,0,0,0,5,0,0,95,0
"PMR- Pine",2022,"removal","S",6.1,"N","N",0,0,0,NA,40.625,-105.271,117.01,11.0304117647059,0,100.19,-1.03731182795699,21.79,24.48,5.30862637362637,0.0757142857142857,0,15,0,0,0,0,85,0
"PMR- Pine",2022,"removal","S",6.3,"N","N",0,0,0,NA,40.625,-105.271,117.01,11.0304117647059,0,100.19,-1.03731182795699,21.79,24.48,5.30862637362637,0.0757142857142857,20,0,0,0,0,0,80,0
"PMR- Pine",2022,"removal","S",6.5,"N","N",0,0,0,NA,40.625,-105.271,117.01,11.0304117647059,0,100.19,-1.03731182795699,21.79,24.48,5.30862637362637,0.0757142857142857,15,0,0,0,0,0,85,0
"PMR- Pine",2022,"removal","S",6.7,"N","N",0,0,0,NA,40.625,-105.271,117.01,11.0304117647059,0,100.19,-1.03731182795699,21.79,24.48,5.30862637362637,0.0757142857142857,0,0,0,0,0,0,100,0
"PMR- Pine",2022,"removal","S",6.9,"N","N",0,0,0,NA,40.625,-105.271,117.01,11.0304117647059,0,100.19,-1.03731182795699,21.79,24.48,5.30862637362637,0.0757142857142857,0,0,0,0,0,0,90,10
"RedBluff",2023,"control","N",0.2,"Y","Y",14,0.0615,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,35,1,0,0,0,0,51,0
"RedBluff",2023,"control","N",0.4,"Y","Y",3,0.0125,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,15,8,0,0,0,0,57,0
"RedBluff",2023,"control","N",0.6,"Y","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,0,1,0,0,0,0,79,0
"RedBluff",2023,"control","N",0.8,"Y","Y",89,0.4125,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,19,4,0,0,0,0,60,0
"RedBluff",2023,"control","N",1,"Y","Y",60,0.3402,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,21,1,0,0,0,0,70,0
"RedBluff",2023,"control","N",1.2,"Y","Y",15,0.0762,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,28,2,0,0,33,0,72,0
"RedBluff",2023,"control","N",1.4,"Y","Y",13,0.0408,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,16,10,0,0,0,0,74,0
"RedBluff",2023,"control","N",1.6,"Y","Y",8,0.0461,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,37,5,0,0,9,0,44,0
"RedBluff",2023,"control","N",1.8,"Y","Y",19,0.0596,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,5,9,0,0,1,0,85,0
"RedBluff",2023,"control","N",2,"Y","Y",4,0.032,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,34,8,0,0,0,5,60,0
"RedBluff",2023,"control","N",2.2,"Y","Y",22,0.1504,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,12,7,0,0,0,0,69,0
"RedBluff",2023,"control","N",2.4,"Y","Y",17,0.083,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,10,7,0,5,15,0,74,0
"RedBluff",2023,"control","N",2.6,"Y","Y",15,0.0621,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,9,8,0,0,11,0,75,0
"RedBluff",2023,"control","N",2.8,"Y","Y",45,0.1458,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,37,9,0,0,0,0,64,0
"RedBluff",2023,"control","N",3,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,0,10,0,0,0,0,97,0
"RedBluff",2023,"control","N",3.2,"Y","Y",166,0.7736,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,15,10,0,0,7,0,83,0
"RedBluff",2023,"control","N",3.4,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,19,20,0,0,0,0,81,0
"RedBluff",2023,"control","N",3.6,"Y","Y",74,0.3722,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,1,16,0,0,0,0,18,0
"RedBluff",2023,"control","N",3.8,"Y","Y",61,0.2215,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,6,12,0,0,16,0,94,0
"RedBluff",2023,"control","N",4,"Y","Y",13,0.0643,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,32,16,0,0,0,0,68,0
"RedBluff",2023,"control","N",4.2,"Y","Y",11,0.0529,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,51,13,0,0,0,0,50,0
"RedBluff",2023,"control","N",4.4,"Y","Y",72,0.25,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,17,15,0,0,0,0,74,0
"RedBluff",2023,"control","N",4.6,"Y","Y",136,0.5295,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,1,19,0,0,0,0,98,0
"RedBluff",2023,"control","N",4.8,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,27,21,0,0,0,0,60,0
"RedBluff",2023,"control","N",5,"Y","Y",43,0.1778,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,21,21,0,0,0,0,70,0
"RedBluff",2023,"control","N",5.2,"Y","Y",32,0.1344,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,27,22,0,0,0,0,74,0
"RedBluff",2023,"control","N",5.4,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,1,25,0,0,31,0,88,0
"RedBluff",2023,"control","N",5.6,"Y","Y",37,0.2088,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,6,0,0,0,32,0,94,0
"RedBluff",2023,"control","N",5.8,"Y","Y",25,0.0872,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,37,0,0,0,10,0,64,0
"RedBluff",2023,"control","N",6,"Y","Y",7,0.0281,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,31,0,0,0,0,0,55,0
"RedBluff",2023,"control","N",6.2,"Y","Y",11,0.0551,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,10,0,0,0,0,0,59,0
"RedBluff",2023,"control","N",6.4,"Y","Y",53,0.02387,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,41,3,0,0,0,0,60,0
"RedBluff",2023,"control","N",6.6,"Y","Y",20,0.1202,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,19,2,0,0,0,0,61,0
"RedBluff",2023,"control","N",6.8,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,5,0,0,0,0,0,13,0
"RedBluff",2023,"control","N",7,"Y","Y",7,0.0248,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,12,0,0,81,0,0,71,0
"RedBluff",2023,"control","N",7.2,"Y","Y",9,0.052,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,43,0,0,0,0,0,58,0
"RedBluff",2023,"control","N",7.4,"Y","Y",8,0.0264,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,37,0,0,0,0,0,64,0
"RedBluff",2023,"control","N",7.6,"Y","Y",15,0.0513,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,26,0,0,0,0,0,67,0
"RedBluff",2023,"control","N",7.8,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,14,0,0,0,0,0,75,0
"RedBluff",2023,"control","N",8,"Y","Y",12,0.0621,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,15,0,0,0,11,0,81,0
"RedBluff",2023,"control","N",8.2,"Y","Y",25,0.0825,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,7,0,0,0,0,0,58,0
"RedBluff",2023,"control","N",8.4,"Y","Y",25,0.1509,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,11,0,0,0,0,0,62,0
"RedBluff",2023,"control","N",8.6,"Y","Y",39,0.122,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,24,0,0,0,31,0,55,0
"RedBluff",2023,"control","N",8.8,"Y","Y",28,0.0989,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,9,0,0,0,0,0,78,0
"RedBluff",2023,"control","N",9,"Y","Y",11,0.0484,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,17,82,0,0,0,0,64,0
"RedBluff",2023,"control","N",9.4,"Y","Y",12,0.0612,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,0,0,0,0,7,0,44,0
"RedBluff",2023,"control","N",9.6,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,0,11,0,0,0,0,99,0
"RedBluff",2023,"control","N",9.8,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,1,0,0,0,87,0,84,0
"RedBluff",2023,"control","N",10,"Y","Y",8,0.0361,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,6,0,0,15,0,0,73,0
"RedBluff",2023,"control","W",0.2,"Y","Y",140,0.6547,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,0,0,0,0,30,0,70,0
"RedBluff",2023,"control","W",0.4,"Y","Y",117,0.5982,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,0,0,0,0,11,0,89.1,0
"RedBluff",2023,"control","W",0.6,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,0,0,0,41,13,0,46,0
"RedBluff",2023,"control","W",0.8,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,15,0,0,37,4,0,44,0
"RedBluff",2023,"control","W",1,"Y","Y",74,0.4402,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,13,0,0,30,10,0,43,0
"RedBluff",2023,"control","W",1.2,"Y","Y",44,0.2551,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,11,0,0,11,32,0,47,0
"RedBluff",2023,"control","W",1.4,"Y","Y",79,0.438,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,10,12,0,0,18,0,61,0
"RedBluff",2023,"control","W",1.6,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,1,0,0,0,32,0,58,0
"RedBluff",2023,"control","W",1.8,"Y","Y",25,0.1337,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,2,0,0,0,9,0,89,0
"RedBluff",2023,"control","W",2,"Y","Y",22,0.1914,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,13,25,0,0,0,0,65,0
"RedBluff",2023,"control","W",2.2,"Y","Y",104,0.5132,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,6,0,0,13,0,0,71,0
"RedBluff",2023,"control","W",2.4,"Y","Y",157,0.7262,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,15,0,0,0,16,0,69,0
"RedBluff",2023,"control","W",2.6,"Y","Y",27,0.0904,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,7,0,0,45,0,0,58,0
"RedBluff",2023,"control","W",2.8,"Y","Y",34,0.0744,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,19,0,0,0,0,0,81,0
"RedBluff",2023,"control","W",3,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,0,0,0,0,0,0,100,0
"RedBluff",2023,"control","W",3.2,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,4,0,0,0,0,0,96,0
"RedBluff",2023,"control","W",3.4,"Y","Y",30,0.1007,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,17,21,0,0,8,0,55,0
"RedBluff",2023,"control","W",3.6,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,11,19,0,0,21,0,50,0
"RedBluff",2023,"control","W",3.8,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,18,0,0,0,16,0,66,0
"RedBluff",2023,"control","W",4,"Y","Y",25,0.1092,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,11,11,0,0,28,0,51,0
"RedBluff",2023,"control","W",4.2,"Y","Y",26,0.1419,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,17,0,0,0,12,0,71,0
"RedBluff",2023,"control","W",4.4,"Y","Y",14,0.074,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,37,6,0,0,0,0,57,0
"RedBluff",2023,"control","W",4.6,"Y","Y",87,0.5281,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,21,11,0,0,0,0,68,0
"RedBluff",2023,"control","W",4.8,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,2,7,0,0,1,0,90,0
"RedBluff",2023,"control","W",5,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,32,0,0,0,0,0,68,0
"RedBluff",2023,"control","W",5.2,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,33,2,0,0,1,0,65,0
"RedBluff",2023,"control","W",5.4,"Y","Y",7,0.0326,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,12,0,0,0,4,0,84,0
"RedBluff",2023,"control","W",5.6,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,13,0,0,0,5,0,31,0
"RedBluff",2023,"control","W",5.8,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,12,6,0,0,10,0,72,0
"RedBluff",2023,"control","W",6,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,9,0,0,14,8,0,69,0
"RedBluff",2023,"control","W",6.2,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,0,0,0,0,7,0,93,0
"RedBluff",2023,"control","W",6.4,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,5,0,0,0,12,0,83,0
"RedBluff",2023,"control","W",6.6,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,1,0,0,0,0,0,99,0
"RedBluff",2023,"control","W",6.8,"Y","Y",213,1.2067,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,13,0,0,0,0,1,87,0
"RedBluff",2023,"control","W",7,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,5,0,0,0,0,0,95,0
"RedBluff",2023,"control","W",7.2,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,0,0,0,0,0,0,100,0
"RedBluff",2023,"control","W",7.4,"Y","Y",24,0.1223,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,6,11,0,0,0,0,83,0
"RedBluff",2023,"control","W",7.6,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,NA,NA,NA,NA,NA,NA,NA,NA
"RedBluff",2023,"control","W",7.8,"Y","Y",11,0.0683,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,12,1,0,0,0,0,87,0
"RedBluff",2023,"control","W",8,"Y","Y",14,0.0752,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,27,6,0,0,0,0,67,0
"RedBluff",2023,"control","W",8.2,"Y","Y",10,0.0603,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,25,11,0,0,0,0,64,0
"RedBluff",2023,"control","W",8.4,"Y","Y",7,0.031,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,5,0,0,0,1,0,94,0
"RedBluff",2023,"control","W",8.6,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,2,0,0,0,24,0,74,0
"RedBluff",2023,"control","W",8.8,"Y","Y",7,0.0466,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,12,1,0,0,23,0,65,0
"RedBluff",2023,"control","W",9,"Y","Y",35,0.126,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,0,5,0,0,0,0,95,0
"RedBluff",2023,"control","W",9.2,"Y","Y",53,0.328,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,11,0,0,0,0,0,89,0
"RedBluff",2023,"control","W",9.4,"Y","Y",62,0.2505,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,12,17,0,0,0,0,71,0
"RedBluff",2023,"control","W",9.6,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,1,5,0,0,0,0,94,0
"RedBluff",2023,"control","W",9.8,"Y","Y",12,0.0746,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,7,6,0,0,0,0,87,0
"RedBluff",2023,"control","W",10,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,NA,NA,NA,NA,NA,NA,NA,NA
"RedBluff",2023,"removal","E",3,"Y","Y",227,0.898,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,34,0,0,0,0,0,66,0
"RedBluff",2023,"removal","E",3.2,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,0,0,0,0,0,0,100,0
"RedBluff",2023,"removal","E",3.4,"N","N",0,NA,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,0,0,0,0,0,0,100,0
"RedBluff",2023,"removal","E",3.6,"Y","Y",355,2.2855,0,NA,45.579969,-111.664617,263.96,10.8974117647059,3.16552941176471,119.62,-3.23209677419355,14.1148387096774,122.96,-0.242032967032967,19.39,2,0,0,0,0,0,98,0
