"sitecode","year","transect","treatment","distance_m","species","cover","litter_depth_cm","notes"
"CaseAoyamaS1",2023,"S","removal",2.8,"bare","95",NA,NA
"CaseAoyamaS1",2023,"S","removal",3,"FEID","30",NA,NA
"CaseAoyamaS1",2023,"S","removal",3,"litter","50",NA,NA
"CaseAoyamaS1",2023,"S","removal",3,"rock","10",NA,NA
"CaseAoyamaS1",2023,"S","removal",3,"bare","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",0.2,"BRTE","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",0.2,"rock","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",0.2,"bare","95",NA,NA
"CaseAoyamaS1",2023,"E","Control",0.2,"lb","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",0.4,"BRTE","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",0.4,"litter","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",0.4,"bare","95",NA,NA
"CaseAoyamaS1",2023,"E","Control",0.4,"rock","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",0.6,"BRTE","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",0.6,"litter","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",0.6,"bare","85",NA,NA
"CaseAoyamaS1",2023,"E","Control",0.6,"rock","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",0.8,"litter","45",NA,NA
"CaseAoyamaS1",2023,"E","Control",0.8,"bare","60",NA,NA
"CaseAoyamaS1",2023,"E","Control",1,"litter","3",NA,NA
"CaseAoyamaS1",2023,"E","Control",1,"rock","3",NA,NA
"CaseAoyamaS1",2023,"E","Control",1,"lb","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",1,"bare","90",NA,NA
"CaseAoyamaS1",2023,"E","Control",1.2,"litter","30",NA,NA
"CaseAoyamaS1",2023,"E","Control",1.2,"bare","90",NA,NA
"CaseAoyamaS1",2023,"E","Control",1.4,"litter","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",1.4,"POSE","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",1.4,"rock","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",1.4,"lb","2",NA,NA
"CaseAoyamaS1",2023,"E","Control",1.4,"bare","85",NA,NA
"CaseAoyamaS1",2023,"E","Control",1.6,"litter","20",NA,NA
"CaseAoyamaS1",2023,"E","Control",1.6,"rock","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",1.6,"bare","75",NA,NA
"CaseAoyamaS1",2023,"E","Control",1.6,"BRTE","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",1.8,"POSE","25",NA,NA
"CaseAoyamaS1",2023,"E","Control",1.8,"lb","40",NA,NA
"CaseAoyamaS1",2023,"E","Control",1.8,"litter","35",NA,NA
"CaseAoyamaS1",2023,"E","Control",2,"LUAR","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",2,"litter","15",NA,NA
"CaseAoyamaS1",2023,"E","Control",2,"rock","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",2,"lb","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",2,"eb","2",NA,NA
"CaseAoyamaS1",2023,"E","Control",2,"bare","70",NA,NA
"CaseAoyamaS1",2023,"E","Control",2.2,"litter","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",2.2,"rock","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",2.2,"lb","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",2.2,"bare","80",NA,NA
"CaseAoyamaS1",2023,"E","Control",2.4,"POSE","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",2.4,"litter","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",2.4,"rock","40",NA,NA
"CaseAoyamaS1",2023,"E","Control",2.4,"LB","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",2.4,"Bare","45",NA,NA
"CaseAoyamaS1",2023,"E","Control",2.6,"POSE","3",NA,NA
"CaseAoyamaS1",2023,"E","Control",2.6,"LUAR","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",2.6,"litter","80",NA,NA
"CaseAoyamaS1",2023,"E","Control",2.6,"rock","2",NA,NA
"CaseAoyamaS1",2023,"E","Control",2.6,"EB","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",2.6,"Bare","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",2.8,"BRTE","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",2.8,"POSE","35",NA,NA
"CaseAoyamaS1",2023,"E","Control",2.8,"PHLO","50",NA,NA
"CaseAoyamaS1",2023,"E","Control",2.8,"LB","20",NA,NA
"CaseAoyamaS1",2023,"E","Control",2.8,"Rock","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",2.8,"Bare","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",3,"POSE","20",NA,NA
"CaseAoyamaS1",2023,"E","Control",3,"PHLO","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",3,"LB","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",3,"Litter","50",NA,NA
"CaseAoyamaS1",2023,"E","Control",3,"Bare","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",3.2,"POSE","40",NA,NA
"CaseAoyamaS1",2023,"E","Control",3.2,"Litter","4",NA,NA
"CaseAoyamaS1",2023,"E","Control",3.2,"LB","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",3.2,"Bare","50",NA,NA
"CaseAoyamaS1",2023,"E","Control",3.4,"PHLO","85",NA,NA
"CaseAoyamaS1",2023,"E","Control",3.4,"LUAR","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",3.4,"Litter","3",NA,NA
"CaseAoyamaS1",2023,"E","Control",3.4,"Rock","2",NA,NA
"CaseAoyamaS1",2023,"E","Control",3.4,"LB","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",3.4,"Bare","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",3.6,"litter","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",3.6,"rock","20",NA,NA
"CaseAoyamaS1",2023,"E","Control",3.6,"bare","75",NA,NA
"CaseAoyamaS1",2023,"E","Control",3.8,"Litter","20",NA,NA
"CaseAoyamaS1",2023,"E","Control",3.8,"rock","15",NA,NA
"CaseAoyamaS1",2023,"E","Control",3.8,"bare","65",NA,NA
"CaseAoyamaS1",2023,"E","Control",4,"rock","35",NA,NA
"CaseAoyamaS1",2023,"E","Control",4,"bare","65",NA,NA
"CaseAoyamaS1",2023,"E","Control",4,"EB","2",NA,NA
"CaseAoyamaS1",2023,"E","Control",4,"litter","2",NA,NA
"CaseAoyamaS1",2023,"E","Control",4.2,"PHLO","15",NA,NA
"CaseAoyamaS1",2023,"E","Control",4.2,"Rock","20",NA,NA
"CaseAoyamaS1",2023,"E","Control",4.2,"litter","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",4.2,"bare","60",NA,NA
"CaseAoyamaS1",2023,"E","Control",4.4,"BRTE","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",4.4,"rock","20",NA,NA
"CaseAoyamaS1",2023,"E","Control",4.4,"bare","80",NA,NA
"CaseAoyamaS1",2023,"E","Control",4.4,"litter","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",4.6,"PHLO","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",4.6,"Rock","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",4.6,"litter","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",4.6,"EB","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",4.6,"Bare","80",NA,NA
"CaseAoyamaS1",2023,"E","Control",4.8,"Rock","70",NA,NA
"CaseAoyamaS1",2023,"E","Control",4.8,"litter","15",NA,NA
"CaseAoyamaS1",2023,"E","Control",4.8,"bare","15",NA,NA
"CaseAoyamaS1",2023,"E","Control",5,"Rock","20",NA,NA
"CaseAoyamaS1",2023,"E","Control",5,"litter","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",5,"lb","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",5,"bare","65",NA,NA
"CaseAoyamaS1",2023,"E","Control",5.2,"BRTE","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",5.2,"litter","40",NA,NA
"CaseAoyamaS1",2023,"E","Control",5.2,"LB","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",5.2,"Bare","55",NA,NA
"CaseAoyamaS1",2023,"E","Control",5.4,"BRTE","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",5.4,"litter","90",NA,NA
"CaseAoyamaS1",2023,"E","Control",5.4,"Bare","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",5.4,"rock","3",NA,NA
"CaseAoyamaS1",2023,"E","Control",5.6,"BRTE","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",5.6,"rock","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",5.6,"litter","90",NA,NA
"CaseAoyamaS1",2023,"E","Control",5.6,"bare","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",5.8,"BRTE","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",5.8,"litter","95",NA,NA
"CaseAoyamaS1",2023,"E","Control",5.8,"rock","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",5.8,"bare","2",NA,NA
"CaseAoyamaS1",2023,"E","Control",6,"BRTE","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",6,"litter","90",NA,NA
"CaseAoyamaS1",2023,"E","Control",6,"rock","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",6.2,"BRTE","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",6.2,"Litter","100",NA,NA
"CaseAoyamaS1",2023,"E","Control",6.2,"ERCO6","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",6.4,"BRTE","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",6.4,"litter","80",NA,NA
"CaseAoyamaS1",2023,"E","Control",6.4,"rock","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",6.4,"LB","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",6.4,"Bare","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",6.6,"PHLO","50",NA,NA
"CaseAoyamaS1",2023,"E","Control",6.6,"litter","50",NA,NA
"CaseAoyamaS1",2023,"E","Control",6.8,"POSE","40",NA,NA
"CaseAoyamaS1",2023,"E","Control",6.8,"Litter","60",NA,NA
"CaseAoyamaS1",2023,"E","Control",6.8,"LB","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",7,"MOSS","60",NA,NA
"CaseAoyamaS1",2023,"E","Control",7,"POSE","30",NA,NA
"CaseAoyamaS1",2023,"E","Control",7,"litter","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",7.2,"litter","20",NA,NA
"CaseAoyamaS1",2023,"E","Control",7.2,"FEID","20",NA,NA
"CaseAoyamaS1",2023,"E","Control",7.2,"POSE","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",7.2,"LUAR","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",7.2,"ERCO6","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",7.2,"bare","30",NA,NA
"CaseAoyamaS1",2023,"E","Control",7.4,"BRTE","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",7.4,"FEID","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",7.4,"POSE","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",7.4,"litter","85",NA,NA
"CaseAoyamaS1",2023,"E","Control",7.6,"BRTE","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",7.6,"PHLO","20",NA,NA
"CaseAoyamaS1",2023,"E","Control",7.6,"litter","80",NA,NA
"CaseAoyamaS1",2023,"E","Control",7.6,"POSE","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",7.8,"POSE","40",NA,NA
"CaseAoyamaS1",2023,"E","Control",7.8,"litter","60",NA,NA
"CaseAoyamaS1",2023,"E","Control",8,"POSE","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",8,"litter","100",NA,NA
"CaseAoyamaS1",2023,"E","Control",8.2,"FEID","69",NA,NA
"CaseAoyamaS1",2023,"E","Control",8.2,"litter","40",NA,NA
"CaseAoyamaS1",2023,"E","Control",8.2,"CRIN","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",8.4,"FEID","35",NA,NA
"CaseAoyamaS1",2023,"E","Control",8.4,"ERCO6","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",8.4,"litter","55",NA,NA
"CaseAoyamaS1",2023,"E","Control",8.6,"FEID","20",NA,NA
"CaseAoyamaS1",2023,"E","Control",8.6,"ERCO6","20",NA,NA
"CaseAoyamaS1",2023,"E","Control",8.6,"CAMA","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",8.6,"ERAP","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",8.6,"litter","50",NA,NA
"CaseAoyamaS1",2023,"E","Control",8.8,"Litter","95",NA,NA
"CaseAoyamaS1",2023,"E","Control",8.8,"rock","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",9,"BRTE","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",9,"FEID","30",NA,NA
"CaseAoyamaS1",2023,"E","Control",9,"litter","65",NA,NA
"CaseAoyamaS1",2023,"E","Control",9,"rock","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",9.2,"FEID","80",NA,NA
"CaseAoyamaS1",2023,"E","Control",9.2,"litter","15",NA,NA
"CaseAoyamaS1",2023,"E","Control",9.2,"ERAR","5",NA,NA
"CaseAoyamaS1",2023,"E","Control",9.4,"ERCO6","20",NA,NA
"CaseAoyamaS1",2023,"E","Control",9.4,"litter","80",NA,NA
"CaseAoyamaS1",2023,"E","Control",9.4,"POSE","1",NA,NA
"CaseAoyamaS1",2023,"E","Control",9.6,"FEID","25",NA,NA
"CaseAoyamaS1",2023,"E","Control",9.6,"litter","75",NA,NA
"CaseAoyamaS1",2023,"E","Control",9.8,"CRIN","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",9.8,"litter","100",NA,NA
"CaseAoyamaS1",2023,"E","Control",9.8,"FEID","3",NA,NA
"CaseAoyamaS1",2023,"E","Control",10,"FEID","10",NA,NA
"CaseAoyamaS1",2023,"E","Control",10,"litter","90",NA,NA
"CaseAoyamaS1",2023,"S","removal",5,"POSE","10",NA,NA
"CaseAoyamaS1",2023,"S","removal",5,"Litter","20",NA,NA
"CaseAoyamaS1",2023,"S","removal",5,"rock","10",NA,NA
"CaseAoyamaS1",2023,"S","removal",5,"bare","70",NA,NA
"CaseAoyamaS1",2023,"S","removal",4.8,"BRTE","1",NA,NA
"CaseAoyamaS1",2023,"S","removal",4.8,"rock",">5",NA,NA
"CaseAoyamaS1",2023,"S","removal",4.8,"POSE","1",NA,NA
"CaseAoyamaS1",2023,"S","removal",4.8,"litter","10",NA,NA
"CaseAoyamaS1",2023,"S","removal",4.8,"Bare","15",NA,NA
"CaseAoyamaS1",2023,"S","removal",4.6,"litter","10",NA,NA
"CaseAoyamaS1",2023,"S","removal",4.6,"Bare","90",NA,NA
"CaseAoyamaS1",2023,"S","removal",4.4,"Rock","15",NA,NA
"CaseAoyamaS1",2023,"S","removal",4.4,"litter","5",NA,NA
"CaseAoyamaS1",2023,"S","removal",4.4,"POSE","1",NA,NA
"CaseAoyamaS1",2023,"S","removal",4.2,"POSE","45",NA,NA
"CaseAoyamaS1",2023,"S","removal",4.2,"rock","20",NA,NA
"CaseAoyamaS1",2023,"S","removal",4.2,"EB","5",NA,NA
"CaseAoyamaS1",2023,"S","removal",4.2,"Bare","25",NA,NA
"CaseAoyamaS1",2023,"S","removal",4.2,"litter","5",NA,NA
"CaseAoyamaS1",2023,"S","removal",4,"rock","15",NA,NA
"CaseAoyamaS1",2023,"S","removal",4,"litter","5",NA,NA
"CaseAoyamaS1",2023,"S","removal",4,"bare","80",NA,NA
"CaseAoyamaS1",2023,"S","removal",3.8,"FEID","80",NA,NA
"CaseAoyamaS1",2023,"S","removal",3.8,"BRTE","1",NA,NA
"CaseAoyamaS1",2023,"S","removal",3.8,"litter","25",NA,NA
"CaseAoyamaS1",2023,"S","removal",3.6,"litter","10",NA,NA
"CaseAoyamaS1",2023,"S","removal",3.6,"rock","5",NA,NA
"CaseAoyamaS1",2023,"S","removal",3.6,"bare","85",NA,NA
"CaseAoyamaS1",2023,"S","removal",3.4,"litter","45",NA,NA
"CaseAoyamaS1",2023,"S","removal",3.4,"rock","15",NA,NA
"CaseAoyamaS1",2023,"S","removal",3.4,"bare","40",NA,NA
"CaseAoyamaS1",2023,"S","removal",3.4,"LB","2",NA,NA
"CaseAoyamaS1",2023,"S","removal",3.2,"POSE","50",NA,NA
"CaseAoyamaS1",2023,"S","removal",3.2,"rock","2",NA,NA
"CaseAoyamaS1",2023,"S","removal",3.2,"litter","10",NA,NA
"CaseAoyamaS1",2023,"S","removal",3.2,"bare","40",NA,NA
"RedBluff",2023,"N","Control",0.2,"Brome","35",NA,NA
"RedBluff",2023,"N","Control",0.2,"Litter","51",NA,NA
"RedBluff",2023,"N","Control",0.2,"Alyssum.simplex","1",NA,NA
"RedBluff",2023,"N","Control",0.4,"Brome","15",NA,NA
"RedBluff",2023,"N","Control",0.4,"Litter","57",NA,NA
"RedBluff",2023,"N","Control",0.4,"Alyssum.simplex","1",NA,NA
"RedBluff",2023,"N","Control",0.4,"Descurania.sophia","7",NA,NA
"RedBluff",2023,"N","Control",0.6,"Litter","79",NA,NA
"RedBluff",2023,"N","Control",0.6,"Alyssum.simplex","1",NA,NA
"RedBluff",2023,"N","Control",0.8,"Brome","19",NA,NA
"RedBluff",2023,"N","Control",0.8,"Litter","60",NA,NA
"RedBluff",2023,"N","Control",0.8,"Alyssum.simplex","1",NA,NA
"RedBluff",2023,"N","Control",0.8,"Descurania.sophia","3",NA,NA
"RedBluff",2023,"N","Control",1,"Brome","21",NA,NA
"RedBluff",2023,"N","Control",1,"Litter","70",NA,NA
"RedBluff",2023,"N","Control",1,"Alyssum.simplex","1",NA,NA
"RedBluff",2023,"N","Control",1.2,"Brome","28",NA,NA
"RedBluff",2023,"N","Control",1.2,"Litter","72",NA,NA
"RedBluff",2023,"N","Control",1.2,"Alyssum.simplex","2",NA,NA
"RedBluff",2023,"N","Control",1.2,"Carex.spp.","33",NA,NA
"RedBluff",2023,"N","Control",1.4,"Brome","16",NA,NA
"RedBluff",2023,"N","Control",1.4,"Litter","74",NA,NA
"RedBluff",2023,"N","Control",1.4,"Alyssum.simplex","4",NA,NA
"RedBluff",2023,"N","Control",1.4,"Descurania.sophia","6",NA,NA
"RedBluff",2023,"N","Control",1.6,"Brome","37",NA,NA
"RedBluff",2023,"N","Control",1.6,"Litter","44",NA,NA
"RedBluff",2023,"N","Control",1.6,"Alyssum.simplex","5",NA,NA
"RedBluff",2023,"N","Control",1.6,"Carex.spp.","9",NA,NA
"RedBluff",2023,"N","Control",1.8,"Brome","5",NA,NA
"RedBluff",2023,"N","Control",1.8,"Litter","85",NA,NA
"RedBluff",2023,"N","Control",1.8,"Alyssum.simplex","5",NA,NA
"RedBluff",2023,"N","Control",1.8,"Carex.spp.","1",NA,NA
"RedBluff",2023,"N","Control",1.8,"Descurania.sophia","4",NA,NA
"RedBluff",2023,"N","Control",2,"Brome","34",NA,NA
"RedBluff",2023,"N","Control",2,"Litter","60",NA,NA
"RedBluff",2023,"N","Control",2,"Alyssum.simplex","6",NA,NA
"RedBluff",2023,"N","Control",2,"Artemisia.frigida","5",NA,NA
"RedBluff",2023,"N","Control",2,"Descurania.sophia","2",NA,NA
"RedBluff",2023,"N","Control",2.2,"Brome","12",NA,NA
"RedBluff",2023,"N","Control",2.2,"Litter","69",NA,NA
"RedBluff",2023,"N","Control",2.2,"Alyssum.simplex","7",NA,NA
"RedBluff",2023,"N","Control",2.4,"Brome","10",NA,NA
"RedBluff",2023,"N","Control",2.4,"Litter","74",NA,NA
"RedBluff",2023,"N","Control",2.4,"Alyssum.simplex","7",NA,NA
"RedBluff",2023,"N","Control",2.4,"Artemisia.ludovisiana","5",NA,NA
"RedBluff",2023,"N","Control",2.4,"Carex.spp.","15",NA,NA
"RedBluff",2023,"N","Control",2.6,"Brome","9",NA,NA
"RedBluff",2023,"N","Control",2.6,"Litter","75",NA,NA
"RedBluff",2023,"N","Control",2.6,"Alyssum.simplex","8",NA,NA
"RedBluff",2023,"N","Control",2.6,"Carex.spp.","11",NA,NA
"RedBluff",2023,"N","Control",2.8,"Brome","37",NA,NA
"RedBluff",2023,"N","Control",2.8,"Litter","64",NA,NA
"RedBluff",2023,"N","Control",2.8,"Alyssum.simplex","9",NA,NA
"RedBluff",2023,"N","Control",3,"Litter","97",NA,NA
"RedBluff",2023,"N","Control",3,"Alyssum.simplex","10",NA,NA
"RedBluff",2023,"N","Control",3.2,"Brome","15",NA,NA
"RedBluff",2023,"N","Control",3.2,"Litter","83",NA,NA
"RedBluff",2023,"N","Control",3.2,"Alyssum.simplex","10",NA,NA
"RedBluff",2023,"N","Control",3.2,"Carex.spp.","7",NA,NA
"RedBluff",2023,"N","Control",3.4,"Brome","19",NA,NA
"RedBluff",2023,"N","Control",3.4,"Litter","81",NA,NA
"RedBluff",2023,"N","Control",3.4,"Alyssum.simplex","11",NA,NA
"RedBluff",2023,"N","Control",3.4,"Descurania.sophia","9",NA,NA
"RedBluff",2023,"N","Control",3.6,"Brome","1",NA,NA
"RedBluff",2023,"N","Control",3.6,"Litter","18",NA,NA
"RedBluff",2023,"N","Control",3.6,"Alyssum.simplex","11",NA,NA
"RedBluff",2023,"N","Control",3.6,"Descurania.sophia","5",NA,NA
"RedBluff",2023,"N","Control",3.8,"Brome","6",NA,NA
"RedBluff",2023,"N","Control",3.8,"Bare","53",NA,NA
"RedBluff",2023,"N","Control",3.8,"Litter","41",NA,NA
"RedBluff",2023,"N","Control",3.8,"Alyssum.simplex","12",NA,NA
"RedBluff",2023,"N","Control",3.8,"Carex.spp.","16",NA,NA
"RedBluff",2023,"N","Control",4,"Brome","32",NA,NA
"RedBluff",2023,"N","Control",4,"Bare","15",NA,NA
"RedBluff",2023,"N","Control",4,"Litter","53",NA,NA
"RedBluff",2023,"N","Control",4,"Alyssum.simplex","12",NA,NA
"RedBluff",2023,"N","Control",4,"Descurania.sophia","4",NA,NA
"RedBluff",2023,"N","Control",4.2,"Brome","51",NA,NA
"RedBluff",2023,"N","Control",4.2,"Litter","49",NA,NA
"RedBluff",2023,"N","Control",4.2,"Rock","1",NA,NA
"RedBluff",2023,"N","Control",4.2,"Alyssum.simplex","13",NA,NA
"RedBluff",2023,"N","Control",4.4,"Brome","17",NA,NA
"RedBluff",2023,"N","Control",4.4,"Bare","58",NA,NA
"RedBluff",2023,"N","Control",4.4,"Litter","14",NA,NA
"RedBluff",2023,"N","Control",4.4,"Rock","2",NA,NA
"RedBluff",2023,"N","Control",4.4,"Alyssum.simplex","15",NA,NA
"RedBluff",2023,"N","Control",4.6,"Brome","1",NA,NA
"RedBluff",2023,"N","Control",4.6,"Bare","88",NA,NA
"RedBluff",2023,"N","Control",4.6,"Litter","3",NA,NA
"RedBluff",2023,"N","Control",4.6,"Rock","7",NA,NA
"RedBluff",2023,"N","Control",4.6,"Alyssum.simplex","19",NA,NA
"RedBluff",2023,"N","Control",4.8,"Brome","27",NA,NA
"RedBluff",2023,"N","Control",4.8,"Bare","1",NA,NA
"RedBluff",2023,"N","Control",4.8,"Litter","59",NA,NA
"RedBluff",2023,"N","Control",4.8,"Alyssum.simplex","21",NA,NA
"RedBluff",2023,"N","Control",5,"Brome","21",NA,NA
"RedBluff",2023,"N","Control",5,"Litter","70",NA,NA
"RedBluff",2023,"N","Control",5,"Alyssum.simplex","21",NA,NA
"RedBluff",2023,"N","Control",5.2,"Brome","27",NA,NA
"RedBluff",2023,"N","Control",5.2,"Litter","74",NA,NA
"RedBluff",2023,"N","Control",5.2,"Alyssum.simplex","22",NA,NA
"RedBluff",2023,"N","Control",5.4,"Brome","1",NA,NA
"RedBluff",2023,"N","Control",5.4,"Litter","88",NA,NA
"RedBluff",2023,"N","Control",5.4,"Alyssum.simplex","25",NA,NA
"RedBluff",2023,"N","Control",5.4,"Carex.spp.","31",NA,NA
"RedBluff",2023,"N","Control",5.6,"Brome","6",NA,NA
"RedBluff",2023,"N","Control",5.6,"Litter","94",NA,NA
"RedBluff",2023,"N","Control",5.6,"Carex.spp.","32",NA,NA
"RedBluff",2023,"N","Control",5.8,"Brome","37",NA,NA
"RedBluff",2023,"N","Control",5.8,"Litter","64",NA,NA
"RedBluff",2023,"N","Control",5.8,"Carex.spp.","10",NA,NA
"RedBluff",2023,"N","Control",6,"Brome","31",NA,NA
"RedBluff",2023,"N","Control",6,"Litter","55",NA,NA
"RedBluff",2023,"N","Control",6.2,"Brome","10",NA,NA
"RedBluff",2023,"N","Control",6.2,"Litter","59",NA,NA
"RedBluff",2023,"N","Control",6.4,"Brome","41",NA,NA
"RedBluff",2023,"N","Control",6.4,"Litter","60",NA,NA
"RedBluff",2023,"N","Control",6.4,"Descurania.sophia","3",NA,NA
"RedBluff",2023,"N","Control",6.6,"Brome","19",NA,NA
"RedBluff",2023,"N","Control",6.6,"Litter","61",NA,NA
"RedBluff",2023,"N","Control",6.6,"Descurania.sophia","2",NA,NA
"RedBluff",2023,"N","Control",6.8,"Brome","5",NA,NA
"RedBluff",2023,"N","Control",6.8,"Litter","13",NA,NA
"RedBluff",2023,"N","Control",7,"Brome","12",NA,NA
"RedBluff",2023,"N","Control",7,"Litter","71",NA,NA
"RedBluff",2023,"N","Control",7,"Artemisia.ludovisiana","81",NA,NA
"RedBluff",2023,"N","Control",7.2,"Brome","43",NA,NA
"RedBluff",2023,"N","Control",7.2,"Litter","58",NA,NA
"RedBluff",2023,"N","Control",7.4,"Brome","37",NA,NA
"RedBluff",2023,"N","Control",7.4,"Litter","64",NA,NA
"RedBluff",2023,"N","Control",7.6,"Brome","26",NA,NA
"RedBluff",2023,"N","Control",7.6,"Litter","67",NA,NA
"RedBluff",2023,"N","Control",7.8,"Brome","14",NA,NA
"RedBluff",2023,"N","Control",7.8,"Litter","75",NA,NA
"RedBluff",2023,"N","Control",8,"Brome","15",NA,NA
"RedBluff",2023,"N","Control",8,"Litter","81",NA,NA
"RedBluff",2023,"N","Control",8,"Carex.spp.","11",NA,NA
"RedBluff",2023,"N","Control",8.2,"Brome","7",NA,NA
"RedBluff",2023,"N","Control",8.2,"Litter","58",NA,NA
"RedBluff",2023,"N","Control",8.4,"Brome","11",NA,NA
"RedBluff",2023,"N","Control",8.4,"Litter","62",NA,NA
"RedBluff",2023,"N","Control",8.6,"Brome","24",NA,NA
"RedBluff",2023,"N","Control",8.6,"Litter","55",NA,NA
"RedBluff",2023,"N","Control",8.6,"Carex.spp.","31",NA,NA
"RedBluff",2023,"N","Control",8.8,"Brome","9",NA,NA
"RedBluff",2023,"N","Control",8.8,"Litter","78",NA,NA
"RedBluff",2023,"N","Control",9,"Brome","17",NA,NA
"RedBluff",2023,"N","Control",9,"Litter","64",NA,NA
"RedBluff",2023,"N","Control",9,"Tragapogon.dubius","82",NA,NA
"RedBluff",2023,"N","Control",9.2,"Brome","1",NA,NA
"RedBluff",2023,"N","Control",9.2,"Litter","12",NA,NA
"RedBluff",2023,"N","Control",9.4,"Litter","44",NA,NA
"RedBluff",2023,"N","Control",9.4,"Carex.spp.","7",NA,NA
"RedBluff",2023,"N","Control",9.6,"Bare","3",NA,NA
"RedBluff",2023,"N","Control",9.6,"Litter","96",NA,NA
"RedBluff",2023,"N","Control",9.6,"Descurania.sophia","11",NA,NA
"RedBluff",2023,"N","Control",9.8,"Brome","1",NA,NA
"RedBluff",2023,"N","Control",9.8,"Litter","84",NA,NA
