"SiteCode","Year","Treatment","Transect","Distance","Emerged","Reproduced","Fecundity","Biomass","fecundityflag","notesFlag","Lat","Lon","prcp","tmean","swe_mean","swe_days","annual","unknown","perennial","shrub","groundcover","biocrust"
"TB LC Control",2023,"control","S",1.7,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,35,NA,35,35
"TB LC Control",2023,"control","S",1.9,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,5,NA,15,NA,30,50
"TB LC Control",2023,"control","S",2.1,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,NA,NA,80,20
"TB LC Control",2023,"control","S",2.3,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,50,NA,15,35
"TB LC Control",2023,"control","S",2.5,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,NA,NA,100,NA
"TB LC Control",2023,"control","S",2.7,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,50,NA,45,5
"TB LC Control",2023,"control","S",2.9,"Y","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,10,NA,90,NA
"TB LC Control",2023,"control","S",3.1,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,15,20,35,NA
"TB LC Control",2023,"control","S",3.3,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,15,NA,85,NA
"TB LC Control",2023,"control","S",3.5,"Y","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,NA,NA,100,NA
"TB LC Control",2023,"control","S",3.7,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,2,5,93,NA
"TB LC Control",2023,"control","S",3.9,"Y","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,5,NA,75,10
"TB LC Control",2023,"control","S",4.1,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,5,NA,95,NA
"TB LC Control",2023,"control","S",4.3,"Y","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,5,NA,93,2
"TB LC Control",2023,"control","S",4.5,"Y","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,10,NA,90,NA
"TB LC Control",2023,"control","S",4.7,"Y","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,15,NA,75,NA
"TB LC Control",2023,"control","S",4.9,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,25,NA,55,10
"TB LC Control",2023,"control","S",5.1,"Y","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,NA,NA,100,NA
"TB LC Control",2023,"control","S",5.3,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,NA,NA,100,NA
"TB LC Control",2023,"control","S",5.5,"Y","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,10,NA,85,5
"TB LC Control",2023,"control","S",5.7,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,15,NA,85,NA
"TB LC Control",2023,"control","S",5.9,"Y","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,6,NA,NA,NA,84,10
"TB LC Control",2023,"control","S",6.3,"Y","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,5,5,80,10
"TB LC Control",2023,"control","S",6.5,"Y","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,NA,75,25,NA
"TB LC Control",2023,"control","S",6.7,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,5,NA,NA,NA,95,NA
"TB LC Control",2023,"control","S",6.9,"Y","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,10,NA,75,15
"TB LC Control",2023,"control","S",7.3,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,20,NA,70,10
"TB LC Control",2023,"control","S",7.5,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,NA,NA,70,30
"TB LC Control",2023,"control","S",7.7,"Y","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,NA,NA,85,15
"TB LC Control",2023,"control","S",7.9,"Y","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,50,NA,45,5
"TB LC Control",2023,"control","S",8.3,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,15,NA,80,5
"TB LC Control",2023,"control","S",8.5,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,5,NA,95,NA
"TB LC Control",2023,"control","S",8.7,"Y","N",0,0,0,"",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,15,NA,85,NA
"TB LC Control",2023,"control","S",8.9,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,10,NA,85,5
"TB LC Control",2023,"control","S",9.1,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,15,NA,15,NA,70,NA
"TB LC Control",2023,"control","S",9.3,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,20,NA,50,NA,20,10
"TB LC Control",2023,"control","S",9.5,"N","Y",58,0.027,0,"emerged",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,10,NA,25,NA,60,5
"TB LC Control",2023,"control","S",9.7,"Y","Y",30,0.006,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,15,40,35,10
"TB LC Control",2023,"control","S",9.9,"Y","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,25,NA,65,10
"TB LC Control",2023,"control","S",10.1,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,15,NA,15,NA,60,10
"TB LC Control",2023,"removal","E",2.3,"Y","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,NA,NA,100,NA
"TB LC Control",2023,"removal","E",2.5,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,15,NA,5,NA,80,NA
"TB LC Control",2023,"removal","E",2.7,"Y","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,35,NA,NA,NA,60,5
"TB LC Control",2023,"removal","E",2.9,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,NA,NA,95,5
"TB LC Control",2023,"removal","E",3.1,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,10,NA,NA,NA,90,NA
"TB LC Control",2023,"removal","E",3.3,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,20,NA,80,NA
"TB LC Control",2023,"removal","E",3.5,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,NA,NA,100,NA
"TB LC Control",2023,"removal","E",3.7,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,NA,NA,100,NA
"TB LC Control",2023,"removal","E",3.9,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,NA,NA,100,NA
"TB LC Control",2023,"removal","E",4.1,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,15,NA,NA,NA,85,NA
"TB LC Control",2023,"removal","E",4.3,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,15,NA,NA,NA,85,NA
"TB LC Control",2023,"removal","E",4.5,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,15,NA,NA,NA,75,10
"TB LC Control",2023,"removal","E",4.7,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,15,NA,5,NA,75,5
"TB LC Control",2023,"removal","E",4.9,"Y","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,10,NA,NA,NA,90,NA
"TB LC Control",2023,"removal","E",5.1,"Y","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,20,NA,NA,NA,70,10
"TB LC Control",2023,"removal","E",5.3,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,10,NA,NA,NA,85,5
"TB LC Control",2023,"removal","E",5.5,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,NA,NA,100,NA
"TB LC Control",2023,"removal","E",5.7,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,NA,NA,100,NA
"TB LC Control",2023,"removal","E",5.9,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,NA,NA,100,NA
"TB LC Control",2023,"removal","E",6.1,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,20,NA,NA,NA,75,5
"TB LC Control",2023,"removal","E",6.3,"Y","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,15,NA,10,NA,65,10
"TB LC Control",2023,"removal","E",6.5,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,NA,NA,95,5
"TB LC Control",2023,"removal","E",6.7,"Y","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,20,NA,80,NA
"TB LC Control",2023,"removal","E",6.9,"Y","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,1,NA,NA,NA,99,NA
"TB LC Control",2023,"removal","E",7.1,"Y","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,5,NA,NA,NA,90,5
"TB LC Control",2023,"removal","W",2.3,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,10,NA,NA,NA,90,10
"TB LC Control",2023,"removal","W",2.5,"Y","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,NA,NA,100,NA
"TB LC Control",2023,"removal","W",2.7,"N","N",0,0,0,"",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,NA,NA,100,NA
"TB LC Control",2023,"removal","W",2.9,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,15,NA,NA,NA,85,NA
"TB LC Control",2023,"removal","W",3.1,"Y","Y",64,0.046,0,"smut",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,20,NA,5,NA,75,NA
"TB LC Control",2023,"removal","W",3.5,"Y","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,5,NA,NA,NA,95,NA
"TB LC Control",2023,"removal","W",3.7,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,25,NA,15,NA,60,NA
"TB LC Control",2023,"removal","W",3.9,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,20,NA,NA,NA,80,NA
"TB LC Control",2023,"removal","W",4.1,"Y","Y",53,0.026,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,40,NA,NA,NA,50,10
"TB LC Control",2023,"removal","W",4.3,"Y","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,35,NA,NA,NA,65,NA
"TB LC Control",2023,"removal","W",4.5,"Y","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,55,NA,NA,NA,45,NA
"TB LC Control",2023,"removal","W",4.7,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,1,NA,10,NA,89,NA
"TB LC Control",2023,"removal","W",4.9,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,10,NA,90,NA
"TB LC Control",2023,"removal","W",5.1,"N","N",0,0,0,"",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,25,NA,NA,NA,75,NA
"TB LC Control",2023,"removal","W",5.3,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,40,NA,5,NA,55,NA
"TB LC Control",2023,"removal","W",5.5,"N","N",0,0,0,"",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,11,NA,15,NA,74,NA
"TB LC Control",2023,"removal","W",5.7,"N","N",0,0,0,NA,43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,5,NA,NA,NA,95,NA
"TB LC Control",2023,"removal","W",5.9,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,15,NA,5,NA,80,NA
"TB LC Control",2023,"removal","W",6.1,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,30,NA,NA,NA,70,NA
"TB LC Control",2023,"removal","W",6.3,"N","Y",161,0.061,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,30,NA,5,NA,75,NA
"TB LC Control",2023,"removal","W",6.5,"Y","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,5,NA,5,NA,75,5
"TB LC Control",2023,"removal","W",6.7,"Y","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,15,NA,NA,NA,85,NA
"TB LC Control",2023,"removal","W",6.9,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,NA,NA,NA,NA,90,10
"TB LC Control",2023,"removal","W",7.1,"N","N",0,0,0,"frostheave",43.327853,-105.112892,282.25,2.45113382899628,7.58620817843866,158,20,NA,NA,NA,100,NA
"TB PRAIRIE DOG",2022,"control","N",0.2,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,80,NA,20,NA
"TB PRAIRIE DOG",2022,"control","N",0.4,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,2,NA,80,NA,16,2
"TB PRAIRIE DOG",2022,"control","N",0.6,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,1,NA,50,NA,48,2
"TB PRAIRIE DOG",2022,"control","N",0.8,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,80,NA,20,NA
"TB PRAIRIE DOG",2022,"control","N",1,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,57,NA,38,5
"TB PRAIRIE DOG",2022,"control","N",1.2,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,61,NA,33,5
"TB PRAIRIE DOG",2022,"control","N",1.4,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,80,NA,18,2
"TB PRAIRIE DOG",2022,"control","N",1.6,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,25,NA,70,5
"TB PRAIRIE DOG",2022,"control","N",1.8,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,45,NA,50,5
"TB PRAIRIE DOG",2022,"control","N",2,"Y","Y",48,0.0197,0,"",43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,15,45,40,NA
"TB PRAIRIE DOG",2022,"control","N",2.2,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,50,NA,48,2
"TB PRAIRIE DOG",2022,"control","N",2.4,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,50,NA,50,NA
"TB PRAIRIE DOG",2022,"control","N",2.6,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,55,5,40,NA
"TB PRAIRIE DOG",2022,"control","N",2.8,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,35,20,45,NA
"TB PRAIRIE DOG",2022,"control","N",3,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,30,30,40,NA
"TB PRAIRIE DOG",2022,"control","N",3.2,"Y","Y",22,0.0145,0,"",43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,2,NA,40,NA,58,NA
"TB PRAIRIE DOG",2022,"control","N",3.4,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,1,NA,45,NA,54,NA
"TB PRAIRIE DOG",2022,"control","N",3.6,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,1,NA,55,NA,44,NA
"TB PRAIRIE DOG",2022,"control","N",3.8,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,35,NA,55,10
"TB PRAIRIE DOG",2022,"control","N",4,"Y","Y",19,0.0099,0,"",43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,50,NA,45,5
"TB PRAIRIE DOG",2022,"control","N",4.2,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,2,NA,48,NA,50,NA
"TB PRAIRIE DOG",2022,"control","N",4.4,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,55,NA,45,NA
"TB PRAIRIE DOG",2022,"control","N",4.6,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,50,NA,50,NA
"TB PRAIRIE DOG",2022,"control","N",4.8,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,3,NA,35,NA,63,NA
"TB PRAIRIE DOG",2022,"control","N",5,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,25,NA,75,NA
"TB PRAIRIE DOG",2022,"control","N",5.2,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,20,NA,80,NA
"TB PRAIRIE DOG",2022,"control","N",5.4,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,25,NA,75,NA
"TB PRAIRIE DOG",2022,"control","N",5.6,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,25,NA,75,NA
"TB PRAIRIE DOG",2022,"control","N",5.8,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,25,NA,75,NA
"TB PRAIRIE DOG",2022,"control","N",6,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,25,NA,75,NA
"TB PRAIRIE DOG",2022,"control","N",6.2,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,15,NA,5,NA
"TB PRAIRIE DOG",2022,"control","N",6.4,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,30,NA,70,NA
"TB PRAIRIE DOG",2022,"control","N",6.6,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,10,NA,90,NA
"TB PRAIRIE DOG",2022,"control","N",6.8,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,5,NA,85,NA
"TB PRAIRIE DOG",2022,"control","N",7,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,42,NA,58,NA
"TB PRAIRIE DOG",2022,"control","N",7.2,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,20,NA,80,NA
"TB PRAIRIE DOG",2022,"control","N",7.4,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,45,NA,55,NA
"TB PRAIRIE DOG",2022,"control","N",7.6,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,35,5,60,NA
"TB PRAIRIE DOG",2022,"control","N",7.8,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,32,NA,67,NA
"TB PRAIRIE DOG",2022,"control","N",8,"Y","Y",18,0.009,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,33,3,64,NA
"TB PRAIRIE DOG",2022,"control","N",8.2,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,35,NA,63,2
"TB PRAIRIE DOG",2022,"control","N",8.4,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,25,NA,70,5
"TB PRAIRIE DOG",2022,"control","N",8.6,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,NA,NA,NA,NA
"TB PRAIRIE DOG",2022,"control","N",8.8,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,NA,NA,NA,NA
"TB PRAIRIE DOG",2022,"control","N",9,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,NA,NA,NA,NA
"TB PRAIRIE DOG",2022,"control","N",9.2,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,NA,NA,NA,NA
"TB PRAIRIE DOG",2022,"control","N",9.4,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,NA,NA,NA,NA
"TB PRAIRIE DOG",2022,"control","N",9.6,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,NA,NA,NA,NA
"TB PRAIRIE DOG",2022,"control","N",9.8,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,NA,NA,NA,NA
"TB PRAIRIE DOG",2022,"control","N",10,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,35,55,5,10
"TB PRAIRIE DOG",2022,"control","S",0.2,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,0.25,NA,15,NA,55,30
"TB PRAIRIE DOG",2022,"control","S",0.4,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,0.25,NA,75,NA,20,NA
"TB PRAIRIE DOG",2022,"control","S",0.6,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,0.25,NA,31,NA,50,20
"TB PRAIRIE DOG",2022,"control","S",0.8,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,50,NA,35.25,15
"TB PRAIRIE DOG",2022,"control","S",1,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,11.25,NA,70,20
"TB PRAIRIE DOG",2022,"control","S",1.2,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,95.25,NA,3,1
"TB PRAIRIE DOG",2022,"control","S",1.4,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,1,NA,90,NA,10,NA
"TB PRAIRIE DOG",2022,"control","S",1.6,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,0.25,NA,11,NA,90,NA
"TB PRAIRIE DOG",2022,"control","S",1.8,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,0.25,NA,40,NA,60,1
"TB PRAIRIE DOG",2022,"control","S",2,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,95,1,NA,3
"TB PRAIRIE DOG",2022,"control","S",2.2,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,35,NA,60,5
"TB PRAIRIE DOG",2022,"control","S",2.4,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,70,NA,20,10
"TB PRAIRIE DOG",2022,"control","S",2.6,"Y","Y",70,0.0385,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,65,NA,25,NA
"TB PRAIRIE DOG",2022,"control","S",2.8,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,30,NA,50,20
"TB PRAIRIE DOG",2022,"control","S",3,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,1.25,NA,90,NA,10,NA
"TB PRAIRIE DOG",2022,"control","S",3.2,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,83.25,NA,10,7
"TB PRAIRIE DOG",2022,"control","S",3.4,"Y","Y",8,0.0081,0,"",43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,25,NA,55,20
"TB PRAIRIE DOG",2022,"control","S",3.6,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,0.25,NA,95,NA,1,2
"TB PRAIRIE DOG",2022,"control","S",3.8,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,80,NA,17,3
"TB PRAIRIE DOG",2022,"control","S",4,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,65,NA,25,10
"TB PRAIRIE DOG",2022,"control","S",4.2,"N","N",0,0,0,NA,43.338797,-105.133254,199.74,3.95418215613383,1.07382899628253,99,NA,NA,45,NA,45,10
